Title,Date,Location,Description,ImageURL,User Name,Time_Zone,End_Date,Long_Lat
Arizona State Sun Devils at UNLV Rebels Baseball in Las Vegas,04/10/18 06:05 PM,"Earl E. Wilson Baseball Stadium, East Harmon Avenue, Las Vegas, Nevada 89119",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/sports/sports_default_1.jpg,,PST,04/11/18 06:05 PM,"(36.1115451, -115.147587)"
Joe Weider's Olympia Fitness & Performance Weekend 2018 in Las Vegas,09/14/18 07:00 PM,"Orleans Arena, 4500 West Tropicana Avenue, Las Vegas, Nevada 89103",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/037/060/873-5.jpeg_/joe-weiders-olympia-fitness-performance-weekend-2-73.jpeg,,PST,09/15/18 07:00 PM,"(36.1058151, -115.2022567)"
Air Force Falcons at UNLV Rebels Baseball in Las Vegas,04/13/18 06:05 PM,"Earl E. Wilson Baseball Stadium, East Harmon Avenue, Las Vegas, Nevada 89119",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/sports/sports_default_3.jpg,,PST,04/14/18 06:05 PM,"(36.1115451, -115.147587)"
Air Force Falcons at UNLV Rebels Baseball in Las Vegas,04/14/18 02:05 PM,"Earl E. Wilson Baseball Stadium, East Harmon Avenue, Las Vegas, Nevada 89119",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/sports/sports_default_1.jpg,,PST,04/15/18 02:05 PM,"(36.1115451, -115.147587)"
Air Force Falcons at UNLV Rebels Baseball in Las Vegas,04/15/18 01:05 PM,"Earl E. Wilson Baseball Stadium, East Harmon Avenue, Las Vegas, Nevada 89119",,http://d1marr3m5x4iac.cloudfront.net/images/block/fallback/event/categories/sports/sports_default_3.jpg,,PST,04/16/18 01:05 PM,"(36.1115451, -115.147587)"
Las Vegas 51s vs. Albuquerque Isotopes in Las Vegas,07/15/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,07/16/18 07:05 PM,"(36.17970390000001, -115.1310338)"
Las Vegas 51s vs. Memphis Redbirds in Las Vegas,07/28/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,07/29/18 07:05 PM,"(36.17970390000001, -115.1310338)"
Las Vegas 51s vs. Salt Lake Bees in Las Vegas,08/23/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,08/24/18 07:05 PM,"(36.17970390000001, -115.1310338)"
Las Vegas 51s vs. Reno Aces in Las Vegas,08/12/18 07:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,08/13/18 07:05 PM,"(36.17970390000001, -115.1310338)"
Las Vegas 51s vs. Sacramento River Cats in Las Vegas,09/03/18 12:05 PM,"Cashman Center, 850 Las Vegas Blvd., Las Vegas, Nevada 89101",,http://d1marr3m5x4iac.cloudfront.net/images/block/I0-001/004/158/742-2.jpeg_/las-vegas-51s-42.jpeg,,PST,09/04/18 12:05 PM,"(36.17970390000001, -115.1310338)"
