Event Picture Ref No,Event Name,Description,Interest,Start Time,End Time,Event Date,End Date,Repeat,Location ,Lat/Long,Website,Contact Number
Wynn_8.jpg,Terrace Caf‚,"Terrace Pointe Caf‚ at Wynn showcases lively decor, replete with sunlight that streams in from the floor-to-ceiling, panoramic view of the carefully manicured gardens surrounding the Wynn resort pool. Breakfast, lunch and brunch favorites are deliciously reinvented and perfectly prepared in this relaxed caf‚ with a refined feel. Dine on a variety of specialties like brioche French toast, truffle mushroom Angus burger, or indulge in a triple thick malted shake or banana split waffle bowl Sunae poolside on the sizable patio.",Cafes,6:00:00 AM,3:00:00 PM,11.01.2019,31.12.2019,Everyday,"3131 S Las Vegas Blvd, Las Vegas, NV 89109",36.093391-115.173027,https://www.wynnlasvegas.com/Dining/CasualDining/TerracePointeCafe,702 770 2040
Wynn_3.jpg,The Caf‚,"The Caf‚, adjacent to The Drugstore at Wynn, offers everything from breakfast pastries and sandwiches, to salads and desserts. A wide selection of espresso and specialty coffee drinks offer a pick-me-up any time of the day or night. Located alongside the casino floor and near the Wynn and Encore show theaters, The Caf‚ is a perfect spot to grab a bite inside or on the go.",Cafes,12:00:00 AM,11:59:00 PM,11.01.2019,31.12.2019,Everyday,"3131 S Las Vegas Blvd, Las Vegas, NV 89109",36.093391-115.173027,https://www.wynnlasvegas.com/Dining/CasualDining/TheCafe,702 770 2040
