Event picture number,Event name,Description,Interest,Start time,Finish time ,Event date,End date,Repeat,Location,Lat/Lon,Website,Contact Number
Cosmopolitan _6.jpg,Tom Segura,"Actor/comedian/writer Tom Segura has quickly become one of Hollywood_s most in-demand and highly regarded talents. He is best known for his three Netflix specials, Disgraceful (2018), Mostly Stories (2016), and Completely Normal (2014). Additionally, his hit podcast Your Mom_s House, which he co-hosts with his wife, comedian Christina Pazsitzky, was a finalist for Best Comedy Podcast at the Stitcher Awards and profiled by VICE.Segura can be seen in the Paramount feature Instant Family opposite Mark Wahlberg and Rose Byrne. Segura_s television credits include The Late Show with Stephen Colbert, Conan, Workaholics, Happy Endings, The Late Late Show, Comedy Central Presents: Tom Segura, Mash Up, How To Be A Grown Up.",Comedy,8:00:00 PM,11:00:00 PM,18.05.2019,18.05.2019,No,"3708 Las Vegas Boulevard South, Las Vegas, NV 89109",36.110160-115.174040,https://www.cosmopolitanlasvegas.com/entertainment/events/the-string-cheese-incident,702 698 6797
