Event Picture Ref No,Event Name,Description,Interest,Start Time,End Time,Event Date,End Date,Repeat,Location ,Lat/Long,Website,Contact Number
MGM_5.jpg,Lady Gaga Enigma ,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,26.01.2019,26.01.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Enigma ,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,31.01.2019,31.01.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Enigma ,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,02.02.2019,02.02.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Enigma ,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,30.05.2019,30.05.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Enigma ,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,01.06.2019,01.06.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Enigma ,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,06.06.2019,06.06.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Enigma ,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,08.06.2019,08.06.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Enigma ,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,12.06.2019,12.06.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Enigma ,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,14.06.2019,14.06.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Enigma ,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,17.10.2019,17.10.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Enigma ,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,19.10.2019,19.10.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Enigma ,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,23.10.2019,23.10.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Enigma ,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,25.10.2019,25.10.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Enigma ,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,31.10.2019,31.10.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Enigma ,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,02.11.2019,02.11.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Enigma ,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,06.10.2019,06.10.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Enigma ,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,08.10.2019,08.10.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Jazz & Piano5,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,20.01.2019,20.01.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Jazz & Piano5,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,03.02.2019,03.02.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Jazz & Piano5,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,02.06.2019,02.06.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Jazz & Piano5,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,09.06.2019,09.06.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Jazz & Piano5,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,15.06.2019,15.06.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Jazz & Piano5,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,20.10.2019,20.10.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Jazz & Piano5,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,26.10.2019,26.10.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Jazz & Piano5,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,03.11.2019,03.11.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_5.jpg,Lady Gaga Jazz & Piano5,"See six-time GRAMMY Award-winner, Golden Globe Award-winner and Academy Award-nominee superstar entertainer Lady Gaga_s Las Vegas Residency at Park Theater inside Park MGM resort. The Las Vegas Residency will consist of two separate shows: LADY GAGA ENIGMA, a brand-new odyssey of her pop hits built as an experience unlike any other in Las Vegas, and LADY GAGA JAZZ & PIANO, where she will perform stripped-down versions of her hits alongside music from the Great American Songbook.",Shows,8:00:00 PM,10:00:00 PM,09.11.2019,09.11.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.mgmresorts.com/en/entertainment/park-mgm/park-theater/lady-gaga.html,877 353 1987
MGM_6.jpg,Bob Seger & The Silver Bullet Band,"There is a signature richness and power to the music that Bob Seger has been making for four decades, and as succeeding generations have discovered those qualities, his reputation as an artist and songwriter has only grown. His work represents the honest best of what rock & roll can be. It's passionate, unpretentious, uplifting and true to itself and its audience. Perhaps most of all it is distinctly American, a plainspoken testament to the dignity, hopes and aspirations of ordinary working people. In a time as obsessed with glamour, celebrity, fame and materialism as ours, his songs remain a bracing tonic, an emblem of the belief that everyone's life is a worthy subject of art. That's one of the reasons why Seger's songs have lasted so well and continue to be so well-loved. His Greatest Hits collection has sold more than seven million copies, and albums like Beautiful Loser (1975), Live Bullet (1976), Night Moves (1976), Stranger in Town (1978), Against the Wind (1980) and Nine Tonight (1981) have all enjoyed multiplatinum sales. In March of 2004 Seger was more than deservedly inducted into the Rock and Roll Hall of Fame.",Shows,8:00:00 PM,10:00:00 PM,02.03.2019,02.03.2019,No,"3799 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",http://www.arena-lasvegas.org/performers/bob-seger-and-the-silver-bullet-band-tickets?gclid=Cj0KCQiAmuHhBRD0ARIsAFWyPwjFTyANDyCIMpevf5NudZ5PWPlTe6hAK1QU_oS6kV965I9X5JY5kt0aAtdJEALw_wcB,866 740 7711
MGM_7.jpg,Pac-12 Women_S Basketball Tournament - Session 1,"The Pac-12 Conference Women's Basketball Tournament, otherwise known as the Pac-12 Tournament, is the annual concluding tournament for the NCAA college basketball in the Pac-12. After a six-year run at KeyArena in Seattle from 2013 to 2018, the tournament will move to Las Vegas, already the site for the Pac-12 men's tournament, for at least 2019 and 2020.Seeding is based on regular season records. The Tournament has been held every year since 2002.On March 5, 2016, the Pac-12 announced that it had agreed to extend its contract to keep the women's tournament in Seattle until 2019. However, the conference ended the contract a season early, moving the women's tournament to Las Vegas for 2019 and 2020. The 2019 tournament will be held at MGM Grand Garden Arena, and the 2020 edition at Mandalay Bay Events Center",Shows,11:30:00 AM,1:30:00 PM,07.03.2019,07.03.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.axs.com/events/361760/pac-12-womenys-basketball-tournament-session-1-tickets?skin=grandgarden,866 740 7711
MGM_7.jpg,Pac-12 Women_S Basketball Tournament - Session 1,"The Pac-12 Conference Women's Basketball Tournament, otherwise known as the Pac-12 Tournament, is the annual concluding tournament for the NCAA college basketball in the Pac-12. After a six-year run at KeyArena in Seattle from 2013 to 2018, the tournament will move to Las Vegas, already the site for the Pac-12 men's tournament, for at least 2019 and 2020.Seeding is based on regular season records. The Tournament has been held every year since 2002.On March 5, 2016, the Pac-12 announced that it had agreed to extend its contract to keep the women's tournament in Seattle until 2019. However, the conference ended the contract a season early, moving the women's tournament to Las Vegas for 2019 and 2020. The 2019 tournament will be held at MGM Grand Garden Arena, and the 2020 edition at Mandalay Bay Events Center",Shows,2:00:00 PM,4:00:00 PM,07.03.2019,07.03.2019,No,"3770 S Las Vegas Blvd, Las Vegas, NV 89109","36.102628, -115.171523",https://www.axs.com/events/361760/pac-12-womenys-basketball-tournament-session-1-tickets?skin=grandgarden,866 740 7711
