Event Picture Ref No,Event Name,Description,Interest,Start Time,Finish Time,Event Date,End Date,Reapeat,Location,Lat/Lon,Website,Contact Number
Bellagio_A.jpg,Baccarat Bar,"The Lounge at Baccarat Bar provides sophistication with a dual view of exciting casino action as well as a glimpse into high-end gaming. Indulge in an exotic medley of martinis, specialty drinks and an extensive cigar selection. Take pleasure in the art of the cocktail with our modified club tableside service while viewing the excitement of the Baccarat room.",Bars & Lounges,12:00:00 AM,11:59:00 PM,01.01.2019,31.12.2019,Everyday,"3600 S Las Vegas Blvd, Bellagio Hotel, Las Vegas, NV 89109",36.112626-115.176705,https://www.bellagio.com/en/nightlife/baccarat-bar.html,702 693 7111
Bellagio_N.jpg,Petrossian Bar,"The elegant Petrossian gently sets the mood for sophisticated tastes and discerning palates.
Indulge in a splendid evening with live music from the one-of-a-kind Steinway grand or relax on one of the velvet couches that overlook the casino.

Savor house-made infused cocktails, the vodka sampler, smoked salmon and caviar or afternoon tea. An epicurean's delight, Petrossian Bar is the ultimate respite for enjoying the finer things in life.",Bars & Lounges,12:00:00 AM,11:59:00 PM,01.01.2019,31.12.2019,Everyday,"3600 S Las Vegas Blvd, Bellagio Hotel, Las Vegas, NV 89109",36.112626-115.176705,https://www.bellagio.com/en/nightlife/petrossian-bar.html,702 693 7111
Bellagio_K.jpg,Lily Bar & Lounge,"Welcome to Lily Bar & Lounge. Here, discerning patrons escape to an elite 3,393-square-foot retreat with lavish d‚cor and panoramic views of the surrounding casino floor. Imported Spanish stone tabletops and plush community-style ottomans, along with the lounge's brilliant mahogany colors and golden tones, create a sleek aesthetic. This upscale environment is the perfect complement to the lounge's unique and unexpected seasonal cocktail offerings crafted by a true master mixologist, as well as inspired music mixed by top DJs.
Whether you want to savor a signature cocktail mixed to perfection, mingle with fellow associates and glitterati or simply watch your favorite sports on one of several HDTVs, Lily's exemplary staff offers customizable services to help cater your every whim. Enjoy an unforgettable time at Lily Bar & Lounge",Bars & Lounges,5:00:00 PM,3:00:00 AM,01.01.2019,31.12.2019,"Mon, Tue, Wed, Thu, Fri","3600 S Las Vegas Blvd, Bellagio Hotel, Las Vegas, NV 89109",36.112626-115.176705,https://www.bellagio.com/en/nightlife/lily-bar-lounge.html,702 588 5656
Bellagio_K.jpg,Lily Bar & Lounge,"Welcome to Lily Bar & Lounge. Here, discerning patrons escape to an elite 3,393-square-foot retreat with lavish d‚cor and panoramic views of the surrounding casino floor. Imported Spanish stone tabletops and plush community-style ottomans, along with the lounge's brilliant mahogany colors and golden tones, create a sleek aesthetic. This upscale environment is the perfect complement to the lounge's unique and unexpected seasonal cocktail offerings crafted by a true master mixologist, as well as inspired music mixed by top DJs.
Whether you want to savor a signature cocktail mixed to perfection, mingle with fellow associates and glitterati or simply watch your favorite sports on one of several HDTVs, Lily's exemplary staff offers customizable services to help cater your every whim. Enjoy an unforgettable time at Lily Bar & Lounge",Bars & Lounges,11:00:00 AM,3:00:00 AM,01.01.2019,31.12.2019,Sat,"3600 S Las Vegas Blvd, Bellagio Hotel, Las Vegas, NV 89109",36.112626-115.176705,https://www.bellagio.com/en/nightlife/lily-bar-lounge.html,702 588 5656
Bellagio_K.jpg,Lily Bar & Lounge,"Welcome to Lily Bar & Lounge. Here, discerning patrons escape to an elite 3,393-square-foot retreat with lavish d‚cor and panoramic views of the surrounding casino floor. Imported Spanish stone tabletops and plush community-style ottomans, along with the lounge's brilliant mahogany colors and golden tones, create a sleek aesthetic. This upscale environment is the perfect complement to the lounge's unique and unexpected seasonal cocktail offerings crafted by a true master mixologist, as well as inspired music mixed by top DJs.
Whether you want to savor a signature cocktail mixed to perfection, mingle with fellow associates and glitterati or simply watch your favorite sports on one of several HDTVs, Lily's exemplary staff offers customizable services to help cater your every whim. Enjoy an unforgettable time at Lily Bar & Lounge",Bars & Lounges,9:30:00 AM,3:00:00 AM,01.01.2019,31.12.2019,Sun,"3600 S Las Vegas Blvd, Bellagio Hotel, Las Vegas, NV 89109",36.112626-115.176705,https://www.bellagio.com/en/nightlife/lily-bar-lounge.html,702 588 5656
