Event Picture Ref No,Event Name,Description,Interest,Start Time,Finish Time,Event Date,End Date,Repeat,Location,Lat/Lon,Website,Contact Number,,
Aria_C.jpg,Jewel,"Spanning more than 24,000 square feet of precisely designed space, JEWEL is as inviting as it is evocative; a rare ambient delight that must be experienced to be appreciated. Whether the headliner is a world class DJ or performer, JEWEL offers a multi-faceted experience for each guest and  event. JEWEL boasts a style that complements the modern luxury aesthetic of ARIA, while including elements that are altogether unique. The talented Rockwell Group, known for their seamless integration of technology and handcrafted detail, has created the visual narrative for JEWEL. Over 1,400 square feet of architectural LED ribbons offer a vibrant counterpoint to vintage parquet detailing and richly tufted VIP banquettes.",Nightclubs & NIghtlife,10:00:00 PM,4:00:00 AM,01.01.2019,31.12.2019,"Mon, Fri, Sat","3730 S Las Vegas Blvd, Las Vegas, NV 89158",36.107349-115.176584,https://jewelnightclub.com,702.590.8000,,
